************************************************************************************************************************************************

2020-08-16 23:15:47
Starting photon ID training BDT

inFilePath	=	/hdfs/cms/user/wadud/anTGC/BDTdata/mergedSamplesShuffled.root
saveDir		=	/local/cms/user/wadud/aNTGCmet/aNTGC_analysis/phoIDstudy/BDT/data/trainingEta0p1/
inTreeName	=	fullEB_Tree
chunksize	=	2000000
logFile		=	/local/cms/user/wadud/aNTGCmet/aNTGC_analysis/phoIDstudy/BDT/data/trainingEta0p1//trainWithTune_2020_08_16_23_15_47.log

BDT input features (17) :
['phoE1x3OESCrFull5x5', 'phoE2ndOE3x3Full5x5', 'phoE2ndOESCrFull5x5', 'phoE2ndOEmaxFull5x5', 'phoE2x5OESCrFull5x5', 'phoE5x5OESCrFull5x5', 'phoEmaxOE3x3Full5x5', 'phoEmaxOESCrFull5x5', 'phoEtaWOPhiWFull5x5', 'phoEtaWidth', 'phoPhiWidth', 'phoR9Full5x5', 'phoS4Full5x5', 'phoSieieOSipipFull5x5', 'phoSigmaIEtaIEta', 'phoSigmaIEtaIPhi', 'phoSigmaIPhiIPhi']



Training with params:
{'eval_metric': 'auc', 'sampling_method': 'uniform', 'alpha': 0.01, 'tree_method': 'exact', 'booster': 'gbtree', 'colsample_bytree': 0.5, 'verbosity': 1, 'nthread': -1, 'min_child_weight': 1.8, 'predictor': 'cpu_predictor', 'subsample': 0.5, 'eta': 0.1, 'objective': 'binary:logistic', 'max_depth': 22, 'gamma': 0.05}




Total data:
Total Events	=	2000000 (B/S= 1672280 / 327720 = 5.10)
BackgroundSumW/SignalSumW 	=	118920104.000000 / 962626.812500	=	123.537079
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	118959856.000000 / 962626.812500	=	123.578377

Training data:
Total Events	=	819550 (B/S= 684955 / 134595 = 5.09)
BackgroundSumW/SignalSumW 	=	48728768.000000 / 396644.968750	=	122.852356
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	48750264.000000 / 396644.968750	=	122.906548

Validation data:
Total Events	=	579872 (B/S= 485148 / 94724 = 5.12)
BackgroundSumW/SignalSumW 	=	34831516.000000 / 277818.906250	=	125.374893
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	34816180.000000 / 277818.906250	=	125.319695

Test data:
Total Events	=	600578 (B/S= 502177 / 98401 = 5.10)
BackgroundSumW/SignalSumW 	=	35359820.000000 / 288163.031250	=	122.707687
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	35393416.000000 / 288163.031250	=	122.824280


[0]	train-auc:0.996117	test-auc:0.993527	validation-auc:0.993337
            0.992555, 
            0.99262, 
            0.992692, 
            0.992757, 
            0.99285, 
            0.992967, 
            0.992993, 
            0.993044, 
            0.99306, 
            0.9931, 
            0.993203, 
            0.993271, 
            0.993316, 
            0.993385, 
            0.993425, 
            0.993488, 
            0.993521, 
            0.99359, 
            0.993674, 
            0.993736, 
            0.99378, 
            0.993849, 
            0.993904, 
            0.99398, 
            0.994027, 
            0.994095, 
            0.994186, 
            0.994242, 
            0.994299, 
            0.99435, 
            0.994392, 
            0.99445, 
            0.994498, 
            0.994538, 
            0.994601, 
            0.994652, 
            0.994701
        ]
    }
}



Chunk 10 processed!


Total data:
Total Events	=	2000000 (B/S= 1671029 / 328971 = 5.08)
BackgroundSumW/SignalSumW 	=	119963848.000000 / 964521.562500	=	124.376534
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	119991832.000000 / 964521.562500	=	124.405548

Training data:
Total Events	=	819610 (B/S= 684667 / 134943 = 5.07)
BackgroundSumW/SignalSumW 	=	48773156.000000 / 394311.343750	=	123.691994
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	48820660.000000 / 394311.343750	=	123.812469

Validation data:
Total Events	=	579479 (B/S= 484391 / 95088 = 5.09)
BackgroundSumW/SignalSumW 	=	35046196.000000 / 279242.843750	=	125.504364
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	35040260.000000 / 279242.843750	=	125.483109

Test data:
Total Events	=	600911 (B/S= 501971 / 98940 = 5.07)
BackgroundSumW/SignalSumW 	=	36144488.000000 / 290967.187500	=	124.221870
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	36130908.000000 / 290967.187500	=	124.175194


[0]	train-auc:0.942975	test-auc:0.939781	validation-auc:0.943295
Multiple eval metrics have been passed: 'validation-auc' will be used for early stopping.

Will train until validation-auc hasn't improved in 10 rounds.
[1]	train-auc:0.932742	test-auc:0.928108	validation-auc:0.933029
[2]	train-auc:0.92122	test-auc:0.914313	validation-auc:0.918481
[3]	train-auc:0.932557	test-auc:0.925053	validation-auc:0.928435
[4]	train-auc:0.93762	test-auc:0.929355	validation-auc:0.933478
[5]	train-auc:0.936097	test-auc:0.924322	validation-auc:0.930986
[6]	train-auc:0.940881	test-auc:0.92935	validation-auc:0.936351
[7]	train-auc:0.946839	test-auc:0.935618	validation-auc:0.941685
[8]	train-auc:0.949721	test-auc:0.937572	validation-auc:0.944206
[9]	train-auc:0.949242	test-auc:0.936678	validation-auc:0.94363
[10]	train-auc:0.949749	test-auc:0.936962	validation-auc:0.943638
[11]	train-auc:0.952082	test-auc:0.939325	validation-auc:0.946112
[12]	train-auc:0.953499	test-auc:0.94099	validation-auc:0.946804
[13]	train-auc:0.95704	test-auc:0.944596	validation-auc:0.949691
[14]	train-auc:0.95616	test-auc:0.943947	validation-auc:0.949064
[15]	train-auc:0.957007	test-auc:0.944461	validation-auc:0.949698
[16]	train-auc:0.957624	test-auc:0.944931	validation-auc:0.949871
[17]	train-auc:0.958699	test-auc:0.946164	validation-auc:0.950355
[18]	train-auc:0.959638	test-auc:0.94718	validation-auc:0.951661
[19]	train-auc:0.960778	test-auc:0.948002	validation-auc:0.952505
[20]	train-auc:0.961997	test-auc:0.949091	validation-auc:0.95349
[21]	train-auc:0.963055	test-auc:0.950615	validation-auc:0.954237
[22]	train-auc:0.964281	test-auc:0.951836	validation-auc:0.955056
[23]	train-auc:0.964994	test-auc:0.952283	validation-auc:0.955322
[24]	train-auc:0.966231	test-auc:0.953232	validation-auc:0.955675
[25]	train-auc:0.966659	test-auc:0.953534	validation-auc:0.955772
[26]	train-auc:0.967774	test-auc:0.954138	validation-auc:0.956285
[27]	train-auc:0.968115	test-auc:0.953984	validation-auc:0.956474
[28]	train-auc:0.968772	test-auc:0.954137	validation-auc:0.95717
[29]	train-auc:0.969162	test-auc:0.954312	validation-auc:0.957389
[30]	train-auc:0.969201	test-auc:0.953817	validation-auc:0.957343
[31]	train-auc:0.969833	test-auc:0.954243	validation-auc:0.95762
[32]	train-auc:0.965802	test-auc:0.949971	validation-auc:0.953115
[33]	train-auc:0.967377	test-auc:0.951783	validation-auc:0.954869
[34]	train-auc:0.968393	test-auc:0.952804	validation-auc:0.955253
[35]	train-auc:0.969339	test-auc:0.953794	validation-auc:0.956202
[36]	train-auc:0.969498	test-auc:0.95333	validation-auc:0.956162
[37]	train-auc:0.969451	test-auc:0.953349	validation-auc:0.956262
[38]	train-auc:0.970149	test-auc:0.953876	validation-auc:0.956741
[39]	train-auc:0.970943	test-auc:0.954726	validation-auc:0.957479
[40]	train-auc:0.971611	test-auc:0.955182	validation-auc:0.957901
[41]	train-auc:0.972107	test-auc:0.956043	validation-auc:0.958475
[42]	train-auc:0.970821	test-auc:0.954744	validation-auc:0.957378
[43]	train-auc:0.971661	test-auc:0.955408	validation-auc:0.9579
[44]	train-auc:0.972592	test-auc:0.956022	validation-auc:0.958656
[45]	train-auc:0.972827	test-auc:0.956087	validation-auc:0.958869
[46]	train-auc:0.973332	test-auc:0.956177	validation-auc:0.959149
[47]	train-auc:0.974029	test-auc:0.956774	validation-auc:0.959617
[48]	train-auc:0.974076	test-auc:0.956721	validation-auc:0.959486
[49]	train-auc:0.974269	test-auc:0.957066	validation-auc:0.959905
[50]	train-auc:0.974986	test-auc:0.957488	validation-auc:0.960278
[51]	train-auc:0.975376	test-auc:0.95765	validation-auc:0.960651
[52]	train-auc:0.975833	test-auc:0.95768	validation-auc:0.960896
[53]	train-auc:0.975904	test-auc:0.957388	validation-auc:0.960916
[54]	train-auc:0.975748	test-auc:0.957168	validation-auc:0.960163
[55]	train-auc:0.976096	test-auc:0.957387	validation-auc:0.960239
[56]	train-auc:0.976363	test-auc:0.957712	validation-auc:0.960314
[57]	train-auc:0.976579	test-auc:0.957797	validation-auc:0.960339
[58]	train-auc:0.977234	test-auc:0.958495	validation-auc:0.961091
[59]	train-auc:0.977542	test-auc:0.958695	validation-auc:0.961235
[60]	train-auc:0.978078	test-auc:0.959148	validation-auc:0.961702
[61]	train-auc:0.97839	test-auc:0.959273	validation-auc:0.96192
[62]	train-auc:0.978819	test-auc:0.95952	validation-auc:0.962122
[63]	train-auc:0.978885	test-auc:0.959558	validation-auc:0.962257
[64]	train-auc:0.979144	test-auc:0.959681	validation-auc:0.9624
[65]	train-auc:0.979524	test-auc:0.959892	validation-auc:0.962654
[66]	train-auc:0.979838	test-auc:0.96015	validation-auc:0.963099
[67]	train-auc:0.980102	test-auc:0.960241	validation-auc:0.963186
[68]	train-auc:0.980063	test-auc:0.960064	validation-auc:0.962816
[69]	train-auc:0.980561	test-auc:0.960504	validation-auc:0.963264
[70]	train-auc:0.980882	test-auc:0.960693	validation-auc:0.963452
[71]	train-auc:0.981346	test-auc:0.961198	validation-auc:0.964179
[72]	train-auc:0.981641	test-auc:0.961548	validation-auc:0.964336
[73]	train-auc:0.981746	test-auc:0.961351	validation-auc:0.964369
[74]	train-auc:0.982677	test-auc:0.963015	validation-auc:0.965884
[75]	train-auc:0.983141	test-auc:0.963428	validation-auc:0.96631
[76]	train-auc:0.983451	test-auc:0.963697	validation-auc:0.966467
[77]	train-auc:0.983624	test-auc:0.963898	validation-auc:0.96668
[78]	train-auc:0.983677	test-auc:0.963735	validation-auc:0.966497
[79]	train-auc:0.983924	test-auc:0.964138	validation-auc:0.966814
[80]	train-auc:0.984183	test-auc:0.964365	validation-auc:0.967054
[81]	train-auc:0.98423	test-auc:0.964348	validation-auc:0.966966
[82]	train-auc:0.984411	test-auc:0.964282	validation-auc:0.966753
[83]	train-auc:0.984564	test-auc:0.964292	validation-auc:0.966738
[84]	train-auc:0.98482	test-auc:0.964519	validation-auc:0.967003
[85]	train-auc:0.984973	test-auc:0.964621	validation-auc:0.967132
[86]	train-auc:0.98514	test-auc:0.964648	validation-auc:0.967164
[87]	train-auc:0.985377	test-auc:0.964864	validation-auc:0.967355
[88]	train-auc:0.98553	test-auc:0.964849	validation-auc:0.967377
[89]	train-auc:0.985688	test-auc:0.965077	validation-auc:0.967544
[90]	train-auc:0.985829	test-auc:0.965148	validation-auc:0.967414
[91]	train-auc:0.986097	test-auc:0.965327	validation-auc:0.967675
[92]	train-auc:0.986116	test-auc:0.965292	validation-auc:0.967669
[93]	train-auc:0.986324	test-auc:0.965538	validation-auc:0.967863
[94]	train-auc:0.986476	test-auc:0.965662	validation-auc:0.968007
[95]	train-auc:0.986641	test-auc:0.965836	validation-auc:0.96812
[96]	train-auc:0.98667	test-auc:0.965873	validation-auc:0.968184
[97]	train-auc:0.986679	test-auc:0.965634	validation-auc:0.968006
[98]	train-auc:0.986849	test-auc:0.965784	validation-auc:0.968188
[99]	train-auc:0.987003	test-auc:0.965798	validation-auc:0.96821
[100]	train-auc:0.987183	test-auc:0.965881	validation-auc:0.96833
[101]	train-auc:0.987397	test-auc:0.966052	validation-auc:0.968462
[102]	train-auc:0.987328	test-auc:0.965757	validation-auc:0.968125
[103]	train-auc:0.987525	test-auc:0.965853	validation-auc:0.968298
[104]	train-auc:0.987836	test-auc:0.966344	validation-auc:0.968767
[105]	train-auc:0.987793	test-auc:0.966061	validation-auc:0.968453
[106]	train-auc:0.987925	test-auc:0.966137	validation-auc:0.968566
[107]	train-auc:0.988031	test-auc:0.966337	validation-auc:0.968677
[108]	train-auc:0.9882	test-auc:0.966498	validation-auc:0.968888
[109]	train-auc:0.988315	test-auc:0.966591	validation-auc:0.96901
[110]	train-auc:0.98844	test-auc:0.966692	validation-auc:0.969009
[111]	train-auc:0.988606	test-auc:0.966793	validation-auc:0.96921
[112]	train-auc:0.988743	test-auc:0.966924	validation-auc:0.9694
[113]	train-auc:0.988866	test-auc:0.966928	validation-auc:0.969399
[114]	train-auc:0.988997	test-auc:0.967035	validation-auc:0.969393
[115]	train-auc:0.989083	test-auc:0.967074	validation-auc:0.969455
[116]	train-auc:0.989184	test-auc:0.967041	validation-auc:0.969443
[117]	train-auc:0.989317	test-auc:0.967157	validation-auc:0.96948
[118]	train-auc:0.989419	test-auc:0.967218	validation-auc:0.969448
[119]	train-auc:0.989513	test-auc:0.96733	validation-auc:0.969565
[120]	train-auc:0.98959	test-auc:0.967341	validation-auc:0.969576
[121]	train-auc:0.989721	test-auc:0.967395	validation-auc:0.969674
[122]	train-auc:0.989833	test-auc:0.967616	validation-auc:0.969734
[123]	train-auc:0.989887	test-auc:0.967571	validation-auc:0.969665
[124]	train-auc:0.989943	test-auc:0.967627	validation-auc:0.969635
[125]	train-auc:0.990068	test-auc:0.967613	validation-auc:0.969698
[126]	train-auc:0.989957	test-auc:0.967408	validation-auc:0.969394
[127]	train-auc:0.99006	test-auc:0.967505	validation-auc:0.96949
[128]	train-auc:0.99015	test-auc:0.967362	validation-auc:0.969398
[129]	train-auc:0.990215	test-auc:0.967397	validation-auc:0.969425
[130]	train-auc:0.990273	test-auc:0.967321	validation-auc:0.969434
[131]	train-auc:0.990374	test-auc:0.967352	validation-auc:0.96945
[132]	train-auc:0.990505	test-auc:0.967528	validation-auc:0.969542
Stopping. Best iteration:
[122]	train-auc:0.989833	test-auc:0.967616	validation-auc:0.969734


Validation progress:

{
    "test": {
        "auc": [
            0.939781, 
            0.928108, 
            0.914313, 
            0.925053, 
            0.929355, 
            0.924322, 
            0.92935, 
            0.935618, 
            0.937572, 
            0.936678, 
            0.936962, 
            0.939325, 
            0.94099, 
            0.944596, 
            0.943947, 
            0.944461, 
            0.944931, 
            0.946164, 
            0.94718, 
            0.948002, 
            0.949091, 
            0.950615, 
            0.951836, 
            0.952283, 
            0.953232, 
            0.953534, 
            0.954138, 
            0.953984, 
            0.954137, 
            0.954312, 
            0.953817, 
            0.954243, 
            0.949971, 
            0.951783, 
            0.952804, 
            0.953794, 
            0.95333, 
            0.953349, 
            0.953876, 
            0.954726, 
            0.955182, 
            0.956043, 
            0.954744, 
            0.955408, 
            0.956022, 
            0.956087, 
            0.956177, 
            0.956774, 
            0.956721, 
            0.957066, 
            0.957488, 
            0.95765, 
            0.95768, 
            0.957388, 
            0.957168, 
            0.957387, 
            0.957712, 
            0.957797, 
            0.958495, 
            0.958695, 
            0.959148, 
            0.959273, 
            0.95952, 
            0.959558, 
            0.959681, 
            0.959892, 
            0.96015, 
            0.960241, 
            0.960064, 
            0.960504, 
            0.960693, 
            0.961198, 
            0.961548, 
            0.961351, 
            0.963015, 
            0.963428, 
            0.963697, 
            0.963898, 
            0.963735, 
            0.964138, 
            0.964365, 
            0.964348, 
            0.964282, 
            0.964292, 
            0.964519, 
            0.964621, 
            0.964648, 
            0.964864, 
            0.964849, 
            0.965077, 
            0.965148, 
            0.965327, 
            0.965292, 
            0.965538, 
            0.965662, 
            0.965836, 
            0.965873, 
            0.965634, 
            0.965784, 
            0.965798, 
            0.965881, 
            0.966052, 
            0.965757, 
            0.965853, 
            0.966344, 
            0.966061, 
            0.966137, 
            0.966337, 
            0.966498, 
            0.966591, 
            0.966692, 
            0.966793, 
            0.966924, 
            0.966928, 
            0.967035, 
            0.967074, 
            0.967041, 
            0.967157, 
            0.967218, 
            0.96733, 
            0.967341, 
            0.967395, 
            0.967616, 
            0.967571, 
            0.967627, 
            0.967613, 
            0.967408, 
            0.967505, 
            0.967362, 
            0.967397, 
            0.967321, 
            0.967352
        ]
    }, 
    "train": {
        "auc": [
            0.942975, 
            0.932742, 
            0.92122, 
            0.932557, 
            0.93762, 
            0.936097, 
            0.940881, 
            0.946839, 
            0.949721, 
            0.949242, 
            0.949749, 
            0.952082, 
            0.953499, 
            0.95704, 
            0.95616, 
            0.957007, 
            0.957624, 
            0.958699, 
            0.959638, 
            0.960778, 
            0.961997, 
            0.963055, 
            0.964281, 
            0.964994, 
            0.966231, 
            0.966659, 
            0.967774, 
            0.968115, 
            0.968772, 
            0.969162, 
            0.969201, 
            0.969833, 
            0.965802, 
            0.967377, 
            0.968393, 
            0.969339, 
            0.969498, 
            0.969451, 
            0.970149, 
            0.970943, 
            0.971611, 
            0.972107, 
            0.970821, 
            0.971661, 
            0.972592, 
            0.972827, 
            0.973332, 
            0.974029, 
            0.974076, 
            0.974269, 
            0.974986, 
            0.975376, 
            0.975833, 
            0.975904, 
            0.975748, 
            0.976096, 
            0.976363, 
            0.976579, 
            0.977234, 
            0.977542, 
            0.978078, 
            0.97839, 
            0.978819, 
            0.978885, 
            0.979144, 
            0.979524, 
            0.979838, 
            0.980102, 
            0.980063, 
