************************************************************************************************************************************************

2020-08-16 23:39:53
Starting photon ID training BDT

inFilePath	=	/hdfs/cms/user/wadud/anTGC/BDTdata/mergedSamplesShuffled.root
saveDir		=	/local/cms/user/wadud/aNTGCmet/aNTGC_analysis/phoIDstudy/BDT/data/trainingEta0p1Alpha0/
inTreeName	=	fullEB_Tree
chunksize	=	2000000
logFile		=	/local/cms/user/wadud/aNTGCmet/aNTGC_analysis/phoIDstudy/BDT/data/trainingEta0p1Alpha0//trainWithTune_2020_08_16_23_39_53.log

BDT input features (17) :
['phoE1x3OESCrFull5x5', 'phoE2ndOE3x3Full5x5', 'phoE2ndOESCrFull5x5', 'phoE2ndOEmaxFull5x5', 'phoE2x5OESCrFull5x5', 'phoE5x5OESCrFull5x5', 'phoEmaxOE3x3Full5x5', 'phoEmaxOESCrFull5x5', 'phoEtaWOPhiWFull5x5', 'phoEtaWidth', 'phoPhiWidth', 'phoR9Full5x5', 'phoS4Full5x5', 'phoSieieOSipipFull5x5', 'phoSigmaIEtaIEta', 'phoSigmaIEtaIPhi', 'phoSigmaIPhiIPhi']



Training with params:
{'eval_metric': 'auc', 'sampling_method': 'uniform', 'alpha': 0.0, 'tree_method': 'exact', 'booster': 'gbtree', 'colsample_bytree': 0.5, 'verbosity': 1, 'nthread': -1, 'min_child_weight': 1.8, 'predictor': 'cpu_predictor', 'subsample': 0.5, 'eta': 0.1, 'objective': 'binary:logistic', 'max_depth': 22, 'gamma': 0.05}




Total data:
Total Events	=	2000000 (B/S= 1672280 / 327720 = 5.10)
BackgroundSumW/SignalSumW 	=	118920104.000000 / 962626.812500	=	123.537079
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	118959856.000000 / 962626.812500	=	123.578377

Training data:
Total Events	=	819550 (B/S= 684955 / 134595 = 5.09)
BackgroundSumW/SignalSumW 	=	48728768.000000 / 396644.968750	=	122.852356
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	48750264.000000 / 396644.968750	=	122.906548

Validation data:
Total Events	=	579872 (B/S= 485148 / 94724 = 5.12)
BackgroundSumW/SignalSumW 	=	34831516.000000 / 277818.906250	=	125.374893
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	34816180.000000 / 277818.906250	=	125.319695

Test data:
Total Events	=	600578 (B/S= 502177 / 98401 = 5.10)
BackgroundSumW/SignalSumW 	=	35359820.000000 / 288163.031250	=	122.707687
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	35393416.000000 / 288163.031250	=	122.824280


[0]	train-auc:0.996068	test-auc:0.993431	validation-auc:0.993315
            0.977449, 
            0.977452, 
            0.977558, 
            0.977786, 
            0.977908, 
            0.977924, 
            0.977917, 
            0.977871, 
            0.977945, 
            0.977969, 
            0.978088, 
            0.978223, 
            0.978296, 
            0.978347, 
            0.978337, 
            0.978342, 
            0.978422, 
            0.97843, 
            0.978618, 
            0.978598, 
            0.978516, 
            0.978531, 
            0.978591, 
            0.978608, 
            0.978643, 
            0.978704, 
            0.978693, 
            0.978831, 
            0.978906, 
            0.97885, 
            0.977403, 
            0.97766, 
            0.977717, 
            0.977988, 
            0.978026, 
            0.978384, 
            0.978308, 
            0.978388, 
            0.978476
        ]
    }, 
    "train": {
        "auc": [
            0.948756, 
            0.939181, 
            0.941076, 
            0.947432, 
            0.951682, 
            0.956648, 
            0.959018, 
            0.962782, 
            0.964471, 
            0.967659, 
            0.970431, 
            0.970211, 
            0.970992, 
            0.972306, 
            0.973598, 
            0.974698, 
            0.976278, 
            0.97726, 
            0.977201, 
            0.978026, 
            0.978636, 
            0.978816, 
            0.979137, 
            0.980116, 
            0.980635, 
            0.981203, 
            0.981806, 
            0.982209, 
            0.982617, 
            0.983214, 
            0.983435, 
            0.983927, 
            0.984385, 
            0.984622, 
            0.984925, 
            0.985248, 
            0.985545, 
            0.985801, 
            0.986232, 
            0.986688, 
            0.986945, 
            0.987275, 
            0.987573, 
            0.987946, 
            0.988228, 
            0.988526, 
            0.988816, 
            0.988925, 
            0.989104, 
            0.989389, 
            0.989653, 
            0.989802, 
            0.989918, 
            0.99009, 
            0.990246, 
            0.990441, 
            0.990514, 
            0.99067, 
            0.990808, 
            0.990856, 
            0.991143, 
            0.991244, 
            0.991349, 
            0.991393, 
            0.991423, 
            0.991583, 
            0.991698, 
            0.991826, 
            0.991936, 
            0.992032, 
            0.992152, 
            0.992236, 
            0.99234, 
            0.992429, 
            0.992517, 
            0.992615, 
            0.992724, 
            0.992706, 
            0.992796, 
            0.992889, 
            0.992973, 
            0.993055, 
            0.993143, 
            0.993226, 
            0.993376, 
            0.99349, 
            0.993559, 
            0.991639, 
            0.991952, 
            0.992076, 
            0.992307, 
            0.992429, 
            0.99288, 
            0.993004, 
            0.993125, 
            0.993192
        ]
    }, 
    "validation": {
        "auc": [
            0.948227, 
            0.936076, 
            0.936975, 
            0.943183, 
            0.94765, 
            0.950928, 
            0.952669, 
            0.95599, 
            0.95731, 
            0.959412, 
            0.962402, 
            0.9625, 
            0.963077, 
            0.96396, 
            0.964897, 
            0.965166, 
            0.966341, 
            0.967184, 
            0.966409, 
            0.967075, 
            0.967568, 
            0.967177, 
            0.967434, 
            0.968056, 
            0.968254, 
            0.968469, 
            0.969019, 
            0.969416, 
            0.969659, 
            0.97, 
            0.970052, 
            0.970578, 
            0.970894, 
            0.971132, 
            0.971481, 
            0.971675, 
            0.971834, 
            0.972101, 
            0.972544, 
            0.972884, 
            0.972959, 
            0.973174, 
            0.973348, 
            0.973393, 
            0.973812, 
            0.973977, 
            0.974116, 
            0.974187, 
            0.974156, 
            0.974345, 
            0.97453, 
            0.97458, 
            0.974643, 
            0.974719, 
            0.974761, 
            0.974843, 
            0.974782, 
            0.974938, 
            0.974854, 
            0.974929, 
            0.975225, 
            0.975287, 
            0.9754, 
            0.975436, 
            0.975332, 
            0.975461, 
            0.975579, 
            0.97563, 
            0.975733, 
            0.975847, 
            0.976009, 
            0.976007, 
            0.976118, 
            0.976242, 
            0.976342, 
            0.976476, 
            0.976579, 
            0.976538, 
            0.976615, 
            0.976613, 
            0.976724, 
            0.976744, 
            0.976843, 
            0.976874, 
            0.977139, 
            0.977278, 
            0.977306, 
            0.975656, 
            0.97585, 
            0.975852, 
            0.976087, 
            0.976084, 
            0.976314, 
            0.976369, 
            0.976497, 
            0.976556
        ]
    }
}



[0]	train-auc:0.941938	test-auc:0.939072
[1]	train-auc:0.938625	test-auc:0.935893
[2]	train-auc:0.941288	test-auc:0.938871
[3]	train-auc:0.943855	test-auc:0.9413
[4]	train-auc:0.950508	test-auc:0.946384
[5]	train-auc:0.955623	test-auc:0.95057
[6]	train-auc:0.958049	test-auc:0.951954
[7]	train-auc:0.961383	test-auc:0.95507
[8]	train-auc:0.96419	test-auc:0.957124
[9]	train-auc:0.966691	test-auc:0.959638
[10]	train-auc:0.968738	test-auc:0.961031
[11]	train-auc:0.97007	test-auc:0.961973
[12]	train-auc:0.971523	test-auc:0.963073
[13]	train-auc:0.973028	test-auc:0.96405
[14]	train-auc:0.973858	test-auc:0.965152
[15]	train-auc:0.974345	test-auc:0.965287
[16]	train-auc:0.975296	test-auc:0.966183
[17]	train-auc:0.975741	test-auc:0.966313
[18]	train-auc:0.976255	test-auc:0.966629
[19]	train-auc:0.977116	test-auc:0.96772
[20]	train-auc:0.975769	test-auc:0.96583
[21]	train-auc:0.976845	test-auc:0.96697
[22]	train-auc:0.977934	test-auc:0.967801
[23]	train-auc:0.978656	test-auc:0.968214
[24]	train-auc:0.979389	test-auc:0.968758
[25]	train-auc:0.980161	test-auc:0.969537
[26]	train-auc:0.981007	test-auc:0.970085
[27]	train-auc:0.981185	test-auc:0.970573
[28]	train-auc:0.981663	test-auc:0.970697
[29]	train-auc:0.982355	test-auc:0.971159
[30]	train-auc:0.982835	test-auc:0.971408
[31]	train-auc:0.983164	test-auc:0.97166
[32]	train-auc:0.983508	test-auc:0.971802
[33]	train-auc:0.983956	test-auc:0.972165
[34]	train-auc:0.98486	test-auc:0.972928
[35]	train-auc:0.982833	test-auc:0.97031
[36]	train-auc:0.983309	test-auc:0.970576
[37]	train-auc:0.984367	test-auc:0.971823
[38]	train-auc:0.985021	test-auc:0.972472
[39]	train-auc:0.985219	test-auc:0.972644
[40]	train-auc:0.985898	test-auc:0.973292
[41]	train-auc:0.98631	test-auc:0.97364
[42]	train-auc:0.986796	test-auc:0.973988
[43]	train-auc:0.987114	test-auc:0.974333
[44]	train-auc:0.987426	test-auc:0.97441
[45]	train-auc:0.987549	test-auc:0.974376
[46]	train-auc:0.987863	test-auc:0.974561
[47]	train-auc:0.988088	test-auc:0.974705
[48]	train-auc:0.988471	test-auc:0.975104
[49]	train-auc:0.988704	test-auc:0.975145
[50]	train-auc:0.988764	test-auc:0.975204
[51]	train-auc:0.988927	test-auc:0.975412
[52]	train-auc:0.989258	test-auc:0.97569
[53]	train-auc:0.98933	test-auc:0.975744
[54]	train-auc:0.989558	test-auc:0.97591
[55]	train-auc:0.989787	test-auc:0.976122
[56]	train-auc:0.990028	test-auc:0.976129
[57]	train-auc:0.990155	test-auc:0.976299
[58]	train-auc:0.990245	test-auc:0.976302
[59]	train-auc:0.990291	test-auc:0.976255
[60]	train-auc:0.990412	test-auc:0.976398
[61]	train-auc:0.990613	test-auc:0.976563
[62]	train-auc:0.990789	test-auc:0.976665
[63]	train-auc:0.990897	test-auc:0.976785
[64]	train-auc:0.990973	test-auc:0.976977
[65]	train-auc:0.991038	test-auc:0.976969
[66]	train-auc:0.991142	test-auc:0.977096
[67]	train-auc:0.991347	test-auc:0.977211
[68]	train-auc:0.991502	test-auc:0.977403
[69]	train-auc:0.991496	test-auc:0.977305
[70]	train-auc:0.991625	test-auc:0.977431
[71]	train-auc:0.991723	test-auc:0.977465
[72]	train-auc:0.991808	test-auc:0.977521
[73]	train-auc:0.991918	test-auc:0.97762
[74]	train-auc:0.992015	test-auc:0.977657
[75]	train-auc:0.99219	test-auc:0.977825
[76]	train-auc:0.992296	test-auc:0.977899
[77]	train-auc:0.992449	test-auc:0.978137
[78]	train-auc:0.992516	test-auc:0.978099
[79]	train-auc:0.992595	test-auc:0.978124
[80]	train-auc:0.992678	test-auc:0.978258
[81]	train-auc:0.992709	test-auc:0.978307
[82]	train-auc:0.992784	test-auc:0.978281
[83]	train-auc:0.992935	test-auc:0.978349
[84]	train-auc:0.993085	test-auc:0.978569
[85]	train-auc:0.993199	test-auc:0.978549
[86]	train-auc:0.993317	test-auc:0.978582

Post-validation progress:

{
    "test": {
        "auc": [
            0.939072, 
            0.935893, 
            0.938871, 
            0.9413, 
            0.946384, 
            0.95057, 
            0.951954, 
            0.95507, 
            0.957124, 
            0.959638, 
            0.961031, 
            0.961973, 
            0.963073, 
            0.96405, 
            0.965152, 
            0.965287, 
            0.966183, 
            0.966313, 
            0.966629, 
            0.96772, 
            0.96583, 
            0.96697, 
            0.967801, 
            0.968214, 
            0.968758, 
            0.969537, 
            0.970085, 
            0.970573, 
            0.970697, 
            0.971159, 
            0.971408, 
            0.97166, 
            0.971802, 
            0.972165, 
            0.972928, 
            0.97031, 
            0.970576, 
            0.971823, 
            0.972472, 
            0.972644, 
            0.973292, 
            0.97364, 
            0.973988, 
            0.974333, 
            0.97441, 
            0.974376, 
            0.974561, 
            0.974705, 
            0.975104, 
            0.975145, 
            0.975204, 
            0.975412, 
            0.97569, 
            0.975744, 
            0.97591, 
            0.976122, 
            0.976129, 
            0.976299, 
            0.976302, 
            0.976255, 
            0.976398, 
            0.976563, 
            0.976665, 
            0.976785, 
            0.976977, 
            0.976969, 
            0.977096, 
            0.977211, 
            0.977403, 
            0.977305, 
            0.977431, 
            0.977465, 
            0.977521, 
            0.97762, 
            0.977657, 
            0.977825, 
            0.977899, 
            0.978137, 
            0.978099, 
            0.978124, 
            0.978258, 
            0.978307, 
            0.978281, 
            0.978349, 
            0.978569, 
            0.978549, 
            0.978582
        ]
    }, 
    "train": {
        "auc": [
            0.941938, 
            0.938625, 
            0.941288, 
            0.943855, 
            0.950508, 
            0.955623, 
            0.958049, 
            0.961383, 
            0.96419, 
            0.966691, 
            0.968738, 
            0.97007, 
            0.971523, 
            0.973028, 
            0.973858, 
            0.974345, 
            0.975296, 
            0.975741, 
            0.976255, 
            0.977116, 
            0.975769, 
            0.976845, 
            0.977934, 
            0.978656, 
            0.979389, 
            0.980161, 
            0.981007, 
            0.981185, 
            0.981663, 
            0.982355, 
            0.982835, 
            0.983164, 
            0.983508, 
            0.983956, 
            0.98486, 
            0.982833, 
            0.983309, 
            0.984367, 
            0.985021, 
            0.985219, 
            0.985898, 
            0.98631, 
            0.986796, 
            0.987114, 
            0.987426, 
            0.987549, 
            0.987863, 
            0.988088, 
            0.988471, 
            0.988704, 
            0.988764, 
            0.988927, 
            0.989258, 
            0.98933, 
            0.989558, 
            0.989787, 
            0.990028, 
            0.990155, 
            0.990245, 
            0.990291, 
            0.990412, 
            0.990613, 
            0.990789, 
            0.990897, 
            0.990973, 
            0.991038, 
            0.991142, 
            0.991347, 
            0.991502, 
            0.991496, 
            0.991625, 
            0.991723, 
            0.991808, 
            0.991918, 
            0.992015, 
            0.99219, 
            0.992296, 
            0.992449, 
            0.992516, 
            0.992595, 
            0.992678, 
            0.992709, 
            0.992784, 
            0.992935, 
            0.993085, 
            0.993199, 
            0.993317
        ]
    }
}



Chunk 9 processed!


Total data:
Total Events	=	2000000 (B/S= 1671916 / 328084 = 5.10)
BackgroundSumW/SignalSumW 	=	119575480.000000 / 956222.125000	=	125.049896
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	119533256.000000 / 956222.125000	=	125.005745

Training data:
Total Events	=	820757 (B/S= 686413 / 134344 = 5.11)
BackgroundSumW/SignalSumW 	=	48731792.000000 / 389780.562500	=	125.023659
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	48695760.000000 / 389780.562500	=	124.931213

Validation data:
Total Events	=	579715 (B/S= 484732 / 94983 = 5.10)
BackgroundSumW/SignalSumW 	=	34900936.000000 / 278471.343750	=	125.330437
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	34869020.000000 / 278471.343750	=	125.215828

Test data:
Total Events	=	599528 (B/S= 500771 / 98757 = 5.07)
BackgroundSumW/SignalSumW 	=	35942728.000000 / 287970.156250	=	124.814072
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	35968420.000000 / 287970.156250	=	124.903290


[0]	train-auc:0.916697	test-auc:0.914138	validation-auc:0.91252
Multiple eval metrics have been passed: 'validation-auc' will be used for early stopping.

Will train until validation-auc hasn't improved in 10 rounds.
[1]	train-auc:0.919832	test-auc:0.917181	validation-auc:0.91446
[2]	train-auc:0.927396	test-auc:0.924002	validation-auc:0.922182
[3]	train-auc:0.932987	test-auc:0.928137	validation-auc:0.928674
[4]	train-auc:0.936305	test-auc:0.930753	validation-auc:0.932106
[5]	train-auc:0.940874	test-auc:0.934545	validation-auc:0.936116
[6]	train-auc:0.953718	test-auc:0.944608	validation-auc:0.948043
[7]	train-auc:0.960945	test-auc:0.950862	validation-auc:0.954305
[8]	train-auc:0.961536	test-auc:0.950362	validation-auc:0.953935
[9]	train-auc:0.964128	test-auc:0.953554	validation-auc:0.956727
[10]	train-auc:0.966137	test-auc:0.955778	validation-auc:0.958957
[11]	train-auc:0.967418	test-auc:0.9568	validation-auc:0.959868
[12]	train-auc:0.969269	test-auc:0.958145	validation-auc:0.961006
[13]	train-auc:0.970027	test-auc:0.958508	validation-auc:0.961267
[14]	train-auc:0.971685	test-auc:0.960457	validation-auc:0.962852
[15]	train-auc:0.972934	test-auc:0.961694	validation-auc:0.963879
[16]	train-auc:0.974766	test-auc:0.96369	validation-auc:0.966046
[17]	train-auc:0.975202	test-auc:0.964325	validation-auc:0.966507
[18]	train-auc:0.975804	test-auc:0.964424	validation-auc:0.966711
[19]	train-auc:0.976212	test-auc:0.964304	validation-auc:0.966685
[20]	train-auc:0.97653	test-auc:0.964331	validation-auc:0.966792
[21]	train-auc:0.972084	test-auc:0.959523	validation-auc:0.96286
[22]	train-auc:0.97657	test-auc:0.963421	validation-auc:0.967276
[23]	train-auc:0.977419	test-auc:0.963925	validation-auc:0.967432
[24]	train-auc:0.97842	test-auc:0.965086	validation-auc:0.968146
[25]	train-auc:0.979252	test-auc:0.965554	validation-auc:0.968939
[26]	train-auc:0.979601	test-auc:0.96576	validation-auc:0.969016
[27]	train-auc:0.980095	test-auc:0.966301	validation-auc:0.969275
